rank,argument,topic
0.693,"But we know for certain homosexuality isnt from birth, as that would mean people are also born pedophiles, born alcoholics, born narcotics, et cetera.",gm
0.7006666667,The law states that you and I both must marry a female in order to be legally married.,gm
0.6859999999999999,"So let me make sure I have it right, in order to be a family-man/Catholic, I must be anti-abortion and against the rights of homosexuals.",gm
0.6445,"If you loved a person of a different race but were prevented from marrying by law, would you think that denied your right to the ""pursuit of happiness""?",gm
0.67725,But we can and must regulate behaviour.Therefore it should only be people who actively listen to her records who will be arrested.,gm
0.7256666667,"So how can allowing gays to marry discredit this so called ""traditional marriage"" any worse than what hetero's already have?",gm
0.6729999999999999,"So you are saying that despite the majority of the public opposing gay marriage, opposing it may be the wrong direction?",gm
0.5694,"If you chose the ""union of any two individuals"" religion, so be it.",gm
0.6198,"If you've ever been married, somehow I think you misunderstood the intention of the framers of the Constitution... when they said happiness, they certainly couldn't have included marriage in that.",gm
0.6833333333,"It is understandable why this would make you think that gay people care about nothing but their sexuality, but in truth their sexuality extends only as far as a heterosexual's in most cases.",gm
0.6995,"If the jury is out on this one, yet you believe it is not out for opposite-sex couples, then I am led to believe that you think somehow marriage keeps opposite-sex couples together in a way that applies to negligable amounts of same-sex couples.",gm
0.7609999999999999,"So really the only problem is that it can produce disabled childrenif continued, one off incest isn't really at all damaging (unless one of the original parents of the incesting couple has one of these genetic disorders).",gm
0.6965,"If you truly took the time to unferstand the issues, and the laws applicable to married couples, you would realize that many things would be expensive, such as the changing of paperwork, to print civil unions.",gm
0.80575,"species % homosexual % bisexual % heterosexual silver gulls (females) 10 11 79 black headed gulls (both sexes) 22 15 63 Japanese macaques (both sexes) 9 56 35 bonobo chimpanzees (both sexes) 0 100 0 galahs (both sexes) 44 11 44 source: Bruce Bahemihl, Ph.D., Biological Exhuberance: Animal Homosexuality and Natural Diversity, St. Martin's Press, 2000, page 35 All of this is just trivia, anyway, because animals rarely organize socially according to their sexuality the way, say, modern American settlers do.",gm
0.6801666667,"First: the vote was 57% for the ban on adoption, and 43% against, so in no way is it an overwhelming majority of the population that is against homosexuals adopting.",gm
0.6246666667,These are the reasons why homosexuality destroys civilizations.,gm
0.9075,"Yes, but protonents of polygamy can make the same argument that homosexuals have been making, which it is a violation of their eaqual rights.",gm
0.6452,"If the employer owns the company, he can hire who he chooses for any reason.",gm
0.669,If we truly inseparable from our genetic make-up then explain how a homosexual gene is genetically transferred from two heterosexual parents.,gm
0.6751666667,"I'm sorry, but country judges do not make decisions on the constitutionality of a law.",gm
0.6716666667,"If we are going to use those studies as our guide, should we not allow young African American men to marry?",gm
0.6766666667,But how is homosexuality wrong?,gm
0.6765,But certainly heterosexuality is also not a valid reason to give such benefits.,gm
0.6759999999999999,"If people want to get married, they should do it for non-monetary reasons.",gm
0.67475,"Firstly, the debate here isn't about marriage.",gm
0.667,There is a far higher rate of HIV in homosexuals men per capita than straights...where records are kept...in the West.,gm
0.7306666667,*shrugs* The Heterosexual commonity was responsible for AIDS reaching critical mass and becoming an epidemic worldwide.,gm
0.6728333333,"If you can't determine someones gender, how do you determine if they are homosexual or not?",gm
0.6728333333,"If you were half as ""rational"" as you claim to be, you wouldn't believe in any such thing as morality and you wouldn't be using such strawmen arguments.",gm
0.6094,What would you think if some group (non-veteran) starting trying to demand veteran's benefits for themselves just because they think veterans are no better than they are?,gm
0.56,"If you have an argument you wish to present showing another interpretation of the Constitution, AS WRITTEN, to support your position, then by all means, please do so.",gm
0.6705714286,"How hilarious how you insist that you can't prove a negative, and then claim you have given proof that it's not genetic.",gm
