id,argument,label,set,topic
4923,"First, the verb ""believe"" is not within the lexicon of science.",0.52675,dev,evo
4924,"So, in summary, you aren't against the death penalty on principle.",0.8440000000000001,dev,dp
4925,"But as I keep saying, evolution doesn't make these kinds of predictions.",0.3393333333,dev,evo
4926,If Creationism replaced science?,0.4963333333,dev,evo
4927,"First, being as gentle as possible, and certainly meaning not one iota of disrespect, I submit to you, you should be interested.",0.181,dev,gc
4928,"So literally it was death for a tooth, and not due to the Pharisee's manipulation of the law, but due to the fact that the followed it explicitly.",0.4356666667,dev,dp
4929,"Somehow, I don't think ""magic"" (or vitality, which is similar) is required for mutations to happen or for some of those mutations to improve an organism's chances of survival.",0.6755,dev,evo
4930,If you assume that God exists then the logical step is for the scientist to find a way of asking God directly for the answers science searches or to try by themselves to figure out how God created this universe and how it functions If you assume that God does not exist then we have to find the answers ourselves.,0.8384,dev,evo
4931,"But also dont forget that the rising costs of prisons, medical fees of prisoners, increasing in prison population and maintenance fees, care for the eldery and food and shelter is certainly on the increase as society progresses.",0.5908,dev,dp
4932,First we need to isolate exactly WHAT the causes of crime are.,0.5643333333,dev,gc
4933,But whats your point in saying that?,0.104,dev,gm
4934,"Oh, well this is relevant emoticonXAngry I would never sign this petition.",0.13075,dev,gm
4935,"In that time adultery was punishable by death by law, and Jesus said that law was wrong.",0.8065,dev,dp
4936,"So the USA are a socialist country, too?",0.1865,dev,gc
4937,Anything else is just the tail waging the dog.,0.3346666667,dev,gm
4938,Please name at least three of the theories that Darwin developed in that book.,0.541,dev,evo
4939,"First of all, VOR has been told and proven to that marriage's definition and meaning have changed numerous times.",0.56,dev,gm
4940,"If a water pipe breaks, you shut off the water flow to the pipe before you try to fix it.",0.7395,dev,dp
4941,You clearly do not understand the difference.,0.3663333333,dev,gm
4942,"So the people who can quit go along their way, and the people that cant have an emergency safety net.",0.2855,dev,dp
4943,If anti-gunners can pass a law to make the private sale of guns require a background check at a gun store then they can do it for all private sales.,0.7226,dev,gc
4944,"So basically the only speech that is illegal is running up to someone and saying ""I'm gonna kill you!""",0.4213333333,dev,gm
4945,So you are saying gay people don't exist?,0.6548333332999999,dev,gm
4946,"But the problem with your first statement Waxy is that YEC believes that oil and gas deposits were created by the flood, that the weight of the water was the primary force of compression.",0.5033333333,dev,evo
4947,"But more realistically, this was a Bully Tactic pure and simple.",0.3885,dev,gc
4948,"First it's ""18 is too young to own firearms.""",0.733,dev,gc
4949,"First question is, how can it be both valid and daft?",0.581,dev,gm
4950,"So you like gays, but just don't think they should be treated equally and be allowed to choose the lifestyle you want- some friend you are.",0.7578,dev,gm
4951,"If there is even a hint of ones innocences, they should NOT be locked up to begin with.",0.7239,dev,dp
4952,I was contesting his point of whether or not creationists have sense.,0.7709999999999999,dev,evo
4953,"If you agree with the lawyers, then you agree that imposing an agenda on The People of the United States without them voting on it is acceptable.",0.4783333333,dev,gc
4954,Stop being intentionally disingenuous and oversimplifying here.,0.17,dev,gm
4955,I'm done now i realize that you are incoherent you need me to explain everything i say in detail because you fail to use logic and common sense yourself and put two and two together,0.609,dev,gm
4956,"if people are allowed to carry guns on planes, then there will be MORE ""doomed planes""",0.6742,dev,gc
4957,but what about the overall homicide rate including knives and such.,0.5096666667,dev,gc
4958,if they refuse to work and die from starvation...so be it.,0.4046666667,dev,dp
4959,"If it walks like a marriage, talks like a marriage, and looks like a marriage, why call it something else?",0.8093333333,dev,gm
4960,"But unfortunately, crack and alcohol are both in the grey area, and grey areas tend to yield fuzzy reasoning concerning distinctions.",0.28375,dev,gm
4961,"But, I am glad you didn't let it (revenge) effect you to the point of taking his life yourself.",0.8325,dev,dp
4962,"If the court hears the case, it can ony go one way.",0.38,dev,gc
4963,This was an extremely contentious issue between Jesus and the pharisees of His day.,0.4498,dev,gm
4964,"If someone breaks into my house to do harm to me, and I shoot him, I would rather go to jail, than be harmed or possibly killed.",0.8067142856999999,dev,gc
4965,The fallacy here is the assumption that something is wrong because it is right next to something that is wrong.,0.5045,dev,gm
4966,But I will point out now that Im pretty sure that two of the species do not interbreed and four of the species breed but do not produce fertile offspring.,0.5456666667,dev,evo
4967,There is no evidence either way.,0.3694,dev,gc
4968,So they have at least done a bit of good?,0.028,dev,gc
4969,"So then if carrying weapons aborad a plane is legal, and they have done nothing wrong, you just trashed the Constitution.",0.8086,dev,gc
4970,"But to suggest an ex-gay can ""relapse"" implies that sexual reorientation is only ever a triumph of willpower, never a conversion of authentic desire.",0.6194285714,dev,gm
4971,He told them that she should not be executed under the law of that time.,0.60375,dev,dp
4972,Here is an news article from a paper stating that airline employees can be paid off to break the law.,0.2226666667,dev,gc
4973,"But at least we'll be able to say, ""Well at least we didn't judge anybody!""",0.4545,dev,gm
4974,"But, now you are going to face the argument of separate but equal.",0.5446666667,dev,gm
4975,First of all intelligent design supporters do in fact question evolution - for instance they state that certain biological structures require that a designer have intervened - that such structures could not possibly have evolved.,0.8435,dev,evo
